ID,activity,rdMD_123,rdMD_71,fcfp4_807,rdMD_1,fcfp4_33,rdMD_312,rdMD_277,rdMD_266,rdMD_261,rdMD_50,rdMD_20,rdMD_30,rdMD_52,fcfp4_25,rdMD_76,rdMD_221,rdMD_315,rdMD_314,rdMD_264,rdMD_29
44527032,2.032458,3.9883,17.63618043,0,59.23,0,1.069,0.744,-0.18,-0.025,0.0,6.950874359,3.042426217,42.08366726,0,11.45417541,-0.089,0.897,1.437,-0.148,5.012177054
48439112,0.688687,3.481,0.0,1,62.66,1,1.196,0.914,-0.296,0.09,17.66730696,6.874838427,2.626863245,30.95378937,1,0.0,-0.019,1.433,1.347,-0.253,4.087853258
48209988,1.181872,1.907,18.49214253,0,64.86,0,0.795,0.922,-0.176,0.221,30.33183534,5.030383027,1.805396395,7.047671983,0,11.03340144,0.046,0.722,1.198,0.267,2.779945087
44570223,2.02104,3.6667,13.59242839,0,46.84,0,1.185,1.286,-0.547,0.399,42.46456948,6.356567762,2.918043983,25.85563903,0,22.42125742,-0.286,1.398,1.514,-0.213,4.322321221
902055,1.123721,-0.857,9.531400138,0,122.49,0,1.582,0.882,-0.194,-0.01,13.34455882,9.865354994,4.132293067,6.544756406,0,0.0,-0.115,1.286,1.345,-0.201,6.510416487
LN01331065,0.964118,2.7289,12.96557803,0,83.53,0,0.937,0.616,0.009,0.241,23.35481393,6.487449451,3.313849844,35.28088519,0,22.38428247,0.162,1.292,1.011,0.03,4.523546089
2873332,1.25064,2.3247,6.420821623,0,48.14,0,0.925,0.847,-0.094,0.046,12.13273414,4.314605706,1.387970299,17.49481239,0,0.0,-0.113,1.138,0.975,0.057,2.910432387
31836416,0.675687,2.1507,6.544756406,0,41.99,0,1.144,0.786,0.191,-0.229,18.19910121,5.20526377,1.372231088,12.74159998,0,0.0,-0.044,0.903,0.656,-0.062,2.263858789
36640884,2.613675,1.8115,4.736862954,1,42.43,0,1.352,0.997,-0.075,0.066,0.0,5.909238487,1.700742563,30.7920636,0,0.0,-0.131,1.745,0.852,-0.22,3.536580824
36987396,0.675687,2.1385,19.14187655,1,87.9,0,1.03,0.833,-0.372,-0.057,11.60093989,5.410713007,2.508450824,36.96455749,0,0.0,-0.013,1.093,1.228,-0.094,3.885945012
82728121,1.240923,2.42034,24.18093684,0,77.67,0,1.257,0.922,-0.015,-0.004,0.0,5.777815483,3.259084034,43.60935717,0,11.03340144,-0.063,0.808,1.355,-0.273,4.875213949
30039419,0.849235,1.5443,6.544756406,1,53.07,0,1.249,1.191,-0.264,0.302,12.13273414,4.502204304,1.291990559,12.39368714,0,0.0,-0.274,0.819,1.076,-0.107,2.08525377
175109,0.675687,1.2425,4.736862954,1,76.14,0,1.33,1.077,-0.564,-0.09,0.0,6.706659484,3.138923112,25.26638799,0,0.0,-0.194,1.369,1.757,-0.328,4.566613205
44426195,0.675687,3.62144,0.0,1,57.59,0,1.186,0.953,0.088,-0.002,29.96098615,7.113004947,3.437254867,42.83228236,0,10.90292493,-0.074,1.396,1.389,0.011,5.69573842
222751297,2.557246,2.7585,29.40969081,0,84.08,0,0.792,1.055,-0.215,-0.048,6.420821623,7.486111111,2.914025394,0.0,0,0.0,0.137,1.292,1.149,0.122,5.594113646
232795278,1.100612,2.4258,25.99328162,0,55.12,0,1.158,0.833,0.209,0.162,6.066367068,5.629882781,3.435610759,11.76029506,0,10.90292493,-0.061,1.198,0.911,-0.158,4.598118965
31845178,0.675687,2.6814,16.75428406,0,46.33,0,1.472,0.845,-0.211,0.169,45.03667987,5.961066034,2.743948458,12.46266245,0,0.0,-0.066,0.747,1.019,-0.499,4.216088934
31379822,1.778231,3.5873,17.63618043,0,58.2,0,1.17,0.719,-0.263,0.037,35.86640816,7.492917097,2.99397009,5.687386275,0,0.0,-0.003,1.071,1.477,-0.063,4.527592398
36622590,0.827821,2.46632,0.0,0,51.95,0,0.946,1.14,-0.366,0.069,6.9237372,6.028619257,2.669238875,24.82528164,0,0.0,-0.24,1.221,1.433,0.418,3.83212862
36951485,0.675687,1.74322,0.0,0,76.22,1,0.921,0.802,0.079,-0.06,6.066367068,3.528549623,1.19847526,12.48718869,1,11.45417541,-0.082,1.848,1.068,-0.041,1.88250209
44086746,0.914819,2.9257,0.0,1,70.67,0,1.105,0.713,0.147,0.09,12.13273414,6.319972673,1.914687184,5.563451492,0,0.0,-0.14,1.056,0.637,-0.012,5.927601293
342572,0.89354,0.91212,12.96557803,0,46.92,0,1.541,0.937,-0.125,-0.118,0.0,3.676170656,2.140386314,26.05509084,0,10.21662063,-0.109,0.977,0.868,-0.089,3.984372609
24881110,1.648516,4.03542,12.14580722,0,45.59,0,1.35,0.975,-0.191,0.18,35.89528683,7.294788172,3.823537719,25.02049343,0,10.90292493,-0.1,1.43,1.077,-0.394,5.611776275
49169918,1.992496,2.86612,17.82637577,1,56.32,0,0.615,1.031,-0.047,0.016,12.13273414,7.389778236,2.999075147,13.08951281,0,11.58465192,-0.133,0.962,0.73,-0.01,4.423415743
152833,0.675687,1.1833,11.33929359,0,50.16,0,0.853,1.095,-0.419,-0.021,0.0,5.313943987,2.240410483,19.66533718,0,0.0,-0.16,1.252,1.277,0.055,3.237007354
24883078,1.125709,3.6009,16.87821884,0,41.57,0,1.05,0.978,-0.01,0.036,24.26546827,6.524520863,3.588715181,30.73664596,0,0.0,-0.107,0.717,0.848,-0.075,5.344935628
231817334,0.675687,3.5727,4.794537184,0,62.3,0,1.249,0.882,-0.18,0.07,0.0,7.48626133,2.728319748,30.53719415,0,0.0,-0.083,0.736,0.907,-0.117,4.681414723
44811798,1.963367,4.6201,16.91053818,1,96.2,0,0.942,0.939,-0.106,-0.065,23.89461909,12.26651471,3.445685926,42.01504371,0,5.687386275,-0.094,0.68,0.915,-0.095,6.274199904
36651808,2.550985,2.74548,6.544756406,0,49.81,0,0.958,0.56,0.333,0.138,18.19910121,4.262176081,1.404686036,11.4219036,0,10.44059869,-0.075,1.362,0.791,-0.031,3.202372744
6892467,1.020858,3.8153,13.15163837,0,84.95,0,1.252,0.618,0.272,-0.291,28.83235584,8.17365271,2.169309747,11.56738972,0,0.0,-0.006,0.923,0.605,-0.231,4.222645352
37153185,1.678964,3.8605,12.59712014,0,110.24,0,1.071,0.717,0.027,-0.022,13.8474744,8.160295217,4.798357954,18.15004873,0,5.687386275,-0.008,1.266,0.864,-0.158,6.383021183
42924581,2.308321,3.17594,6.544756406,0,50.95,0,0.987,0.798,-0.3,0.097,23.35576446,4.441710294,2.096127716,11.60529232,0,0.0,0.123,0.586,1.181,0.086,3.314793037
49972816,1.208414,1.99902,4.794537184,1,58.12,0,1.734,1.065,0.498,-0.043,6.066367068,6.096309112,1.743571978,18.93844355,0,0.0,-0.13,0.78,0.799,-0.504,2.637218178
32065258,0.675687,2.2374,9.589074368,0,58.64,0,1.06,0.959,0.165,-0.048,6.066367068,6.513965159,2.391787396,25.22224695,0,0.0,-0.105,0.918,0.702,-0.107,3.286661813
46042019,1.390547,3.0176,6.544756406,0,43.6,0,0.979,0.956,-0.315,0.478,12.84164325,4.881735942,2.65159934,30.41980109,0,11.38785599,-0.004,2.231,1.405,-0.095,3.64648223
49945424,0.675687,1.6863,6.420821623,0,67.77,0,1.397,1.095,0.139,-0.039,6.9237372,5.156883475,1.477701508,30.35082578,0,0.0,-0.207,0.564,0.56,0.012,2.333895492
174073,0.964165,2.19442,0.0,1,32.26,0,1.347,1.357,-0.031,0.048,0.0,5.451474435,3.242385672,37.31247033,0,0.0,-0.337,1.028,0.876,-0.281,4.277675857
3691947,0.675687,2.6685,4.794537184,1,76.66,0,1.256,0.97,-0.146,-0.257,0.0,6.393118524,2.228782468,11.25083777,0,0.0,-0.15,0.977,1.142,-0.235,3.297796058
177167,1.945872,2.68052,0.0,0,31.92,0,1.156,1.193,-0.727,0.02,6.066367068,4.148854348,2.610948386,5.917906046,0,11.03340144,-0.233,0.793,1.671,-0.253,3.762138775
29578498,0.675687,0.80824,4.794537184,1,58.12,0,1.543,1.211,-0.12,-0.076,0.0,4.690732453,1.665141002,24.4773688,0,0.0,-0.264,1.922,1.203,-0.368,2.635141719
Z224124934,0.675687,3.20182,17.25719964,0,75.43,1,1.443,0.753,-0.17,0.169,30.33183534,6.492256173,3.941244201,25.52340901,1,10.21662063,-0.071,0.814,1.368,-0.303,6.736799098
53882277,1.299137,1.7151,22.98886918,0,71.75,0,1.359,1.318,0.402,0.074,25.32883194,5.967027823,3.814214387,25.70717801,0,5.647177221,0.213,1.086,0.747,-0.209,7.524309682
206931104,1.105238,4.8706,6.420821623,1,86.63,0,1.04,0.899,0.175,0.086,17.28844686,9.487885716,4.222418803,41.19224952,0,33.90261496,0.014,0.881,0.794,-0.027,6.049224682
36706256,1.748823,3.08052,6.606881965,0,61.04,0,1.074,0.845,0.357,-0.173,5.156663257,5.192969762,1.503502218,11.07399077,0,11.45417541,-0.109,1.075,0.602,-0.209,3.17161092
24070010,1.26219,2.86194,11.28161936,1,57.62,0,1.249,1.222,0.177,0.317,0.0,8.449978399,4.261582111,62.22675905,0,10.21662063,-0.099,0.53,0.515,-0.463,7.232837562
104336630,0.675687,3.7167,6.176298517,1,101.97,0,1.059,1.044,0.113,-0.064,0.0,8.485989675,3.70330783,30.86712246,0,11.45417541,-0.119,0.628,0.766,-0.174,5.231417485
53808517,1.216746,2.29742,16.56804756,0,58.64,0,1.397,1.439,0.01,-0.095,19.05647134,8.12641445,3.011480781,25.67611005,0,0.0,0.221,0.66,0.67,-0.373,5.923463623
48294074,0.675687,-0.8015,14.63179032,0,57.69,0,0.97,1.404,-0.33,-0.058,5.920434319,6.031188449,1.715304672,38.85561643,0,0.0,0.041,1.455,1.338,-0.158,3.672314354
49963476,0.675687,1.46506,0.0,0,76.68,0,1.103,0.724,-0.09,-0.223,11.60093989,4.994598612,0.968886158,5.563451492,0,0.0,-0.009,0.609,1.036,-0.134,1.992437448
36444864,0.838786,3.94452,0.0,0,43.6,0,0.78,0.838,-0.238,0.019,35.33461392,5.228374748,1.987843052,17.32374656,0,16.94476576,-0.008,0.826,1.239,0.168,3.727369492
68874464,1.463863,1.96974,7.047671983,1,42.31,0,1.312,0.953,-0.259,-0.011,0.0,6.037731964,2.561684185,25.83111279,0,0.0,-0.103,0.776,1.219,0.072,5.307748451
25920543,1.821828,4.03542,16.19595633,0,58.64,0,1.245,0.732,-0.078,-0.134,60.16075511,8.022491002,3.145644539,0.0,0,6.076020107,-0.011,0.642,1.139,-0.1,4.56294784
2246274,1.932002,2.81918,0.0,0,62.12,0,1.049,0.853,0.022,-0.223,18.19910121,5.694351962,1.697152588,5.687386275,0,0.0,-0.099,0.73,0.809,0.149,2.601139017
50555818,1.482402,2.6042,6.420821623,0,53.92,0,1.218,1.136,-0.519,0.212,12.13273414,6.610391259,3.67456819,38.06979719,0,11.03340144,-0.18,1.407,1.383,-0.037,5.012300613
300424175,1.466764,2.0964,6.420821623,0,51.8,0,0.785,0.83,-0.696,0.387,0.0,4.999959065,1.334265767,29.75802303,0,11.25737949,-0.098,2.03,1.64,0.128,3.031197276
48224722,2.747507,3.5378,24.24719739,1,70.17,0,0.765,0.945,0.104,0.186,6.066367068,7.733648856,4.241186023,59.67788819,0,20.65721932,-0.105,1.25,0.744,-0.028,7.591491664
49155578,0.675687,2.8296,4.736862954,1,68.62,0,0.736,0.83,0.033,-0.012,0.0,6.120849747,2.837768727,31.39488062,0,17.07524226,-0.058,1.594,0.885,0.149,4.104315573
177499958,1.80289,3.24782,0.0,0,44.24,0,1.316,1.138,0.005,0.048,12.13273414,5.693390429,1.935970643,0.0,0,11.12690298,-0.211,0.638,0.982,-0.312,2.689887676
50612838,1.474449,2.001,9.589074368,0,66.64,0,0.795,0.989,-0.183,0.026,33.61285484,7.646463909,3.936911136,31.09110052,0,0.0,-0.122,0.964,1.233,-0.044,5.236067924
49969658,1.607112,2.6072,6.544756406,0,63.59,0,1.335,1.03,-0.114,0.131,6.066367068,5.534438347,1.553468384,29.66452148,0,10.70155169,-0.103,1.119,1.082,-0.224,3.443914406
45764946,0.984302,2.0726,15.25224361,0,66.48,0,0.846,1.16,0.144,0.058,31.04074445,5.573035487,3.729695107,30.44765874,0,0.0,0.131,1.097,1.132,-0.036,5.727571139
49064514,1.105476,2.0413,0.0,1,63.83,0,1.592,0.484,-0.823,0.493,18.68562215,4.810628126,2.471460399,5.752853607,0,0.0,-0.084,1.127,1.939,-0.664,5.238884188
EN300-6477654,1.321433,3.83718,4.794537184,0,61.09,0,1.052,0.486,0.497,0.077,18.57286184,5.046485053,5.936705757,18.25663372,0,0.0,0.016,1.161,0.518,-0.234,7.349825909
36646466,1.567156,3.08552,26.43407163,0,59.81,0,1.33,0.833,-0.167,-0.013,11.62981856,6.314701099,3.630892915,36.43287566,0,10.90292493,-0.004,0.825,1.483,-0.129,4.855767388
82712955,1.195651,2.979,20.04678079,0,72.47,0,1.229,1.076,-0.04,0.025,24.97437738,7.58803805,4.108003034,6.041840829,0,0.0,0.151,0.683,0.773,-0.299,7.275713342
36705292,1.835957,1.9177,0.0,0,47.1,0,1.583,1.45,0.099,0.03,0.0,8.744341739,2.688288896,52.35805125,0,0.0,-0.341,0.557,0.488,-0.317,4.104862821
310450,0.675687,2.26592,12.96557803,0,76.68,0,1.229,1.132,-0.179,-0.168,0.0,7.46710896,4.715212057,36.80955475,0,0.0,-0.213,0.78,1.035,-0.133,5.951351252
43251541,0.675687,1.66222,0.0,0,50.5,0,1.494,1.023,-0.107,0.076,0.0,4.082190013,2.311460579,24.84980788,1,5.647177221,-0.117,0.9,0.655,-0.218,3.64932642
30438633,2.191261,2.4494,14.38361155,1,88.18,0,1.119,1.03,0.212,-0.108,11.60093989,7.632944224,3.20721887,30.7232696,0,0.0,-0.036,1.278,1.189,-0.147,4.990848363
12602676,1.743149,4.522,11.28161936,1,34.4,0,0.892,0.912,-0.008,-0.174,23.20187978,6.84,2.468662871,23.73772318,0,11.32369891,-0.012,0.935,0.943,0.135,4.101278377
11011932,1.964019,3.3962,23.18150276,0,70.47,0,1.17,1.182,-0.295,0.161,60.66367068,11.24886223,3.385037904,39.52358445,0,11.25737949,-0.188,1.321,1.528,-0.185,5.2609804
131239,2.749824,5.26982,11.21535881,0,58.12,0,1.012,0.873,-0.138,-0.063,23.73367403,9.434145098,3.903233338,47.52611606,0,0.0,-0.013,1.018,1.024,-0.115,5.683922746
32147565,2.715346,3.2643,4.794537184,1,49.33,0,1.43,1.179,-0.136,0.32,32.10410811,8.448471366,4.070779839,44.49061881,0,0.0,-0.196,0.946,1.249,-0.345,5.649229136
53789119,0.675687,1.1029,6.420821623,0,75.44,0,1.418,0.864,-0.388,0.068,23.35576446,5.783337079,2.412208512,31.26408778,0,0.0,-0.017,1.177,1.405,-0.172,3.523783052
43673890,0.675687,1.1694,6.544756406,0,60.91,0,1.002,0.732,-0.033,-0.111,12.13273414,4.138258404,1.39966106,6.196843572,0,0.0,-0.02,1.251,0.938,-0.07,2.151362469
41287015,0.675687,1.60118,11.21535881,0,44.1,0,0.985,0.926,-0.24,0.198,30.33183534,5.815323256,1.26877111,13.59242839,0,0.0,-0.108,1.129,1.185,0.076,2.234750156
35774799,2.075901,2.9486,0.0,0,50.95,0,0.893,0.804,0.111,0.198,41.90932022,4.571912624,1.928331181,12.1082079,0,11.38785599,0.114,0.964,0.928,-0.087,3.224723005
Z1227937331,0.719414,2.73912,0.0,0,67.77,0,1.161,0.944,0.104,-0.189,23.20187978,5.2854553,1.290964153,6.196843572,0,0.0,-0.016,0.634,0.948,0.209,2.575623379
177369616,1.661652,2.1648,12.96557803,1,57.01,0,1.108,1.048,0.011,0.063,12.13273414,5.255433729,2.824911849,12.39368714,0,10.90292493,-0.161,1.092,0.963,0.028,3.951367962
36647090,2.554656,2.61092,4.794537184,1,57.7,0,1.421,1.114,-0.182,0.075,12.13273414,8.310391869,2.947846234,31.55908839,0,0.0,-0.111,1.11,1.418,-0.237,5.233469181
LN01343457,1.76195,3.2381,11.21535881,0,38.77,0,1.063,1.024,0.039,-0.124,13.8474744,6.518596081,4.054827903,31.47008131,0,0.0,-0.139,0.845,1.095,-0.143,5.174208899
43670748,0.675687,1.1132,9.837253136,0,72.27,0,0.924,1.201,0.116,-0.016,0.0,4.873471458,2.218756103,25.32819721,0,0.0,0.084,0.558,1.037,-0.093,6.220224307
48786468,2.259651,2.4794,4.794537184,1,67.35,0,0.999,1.063,0.104,-0.019,6.066367068,7.247790164,2.842857931,37.08849228,0,0.0,-0.143,1.527,1.002,0.054,4.097351055
17268136,3.096214,4.2083,17.82637577,1,37.83,0,1.068,1.235,0.113,0.324,36.39820241,10.87799248,3.661630929,51.66222558,0,0.0,-0.188,1.196,0.886,-0.088,5.248668878
44528694,2.339253,3.3515,17.76456654,0,56.27,0,1.419,0.91,-0.095,-0.146,0.0,6.095679012,2.688905171,12.1082079,0,10.21662063,-0.107,0.694,1.226,-0.263,4.520963867
43203667,2.268285,3.41754,12.96557803,0,57.95,0,0.654,0.941,-0.421,0.316,0.0,6.45673857,2.332715212,19.28635638,0,10.76787112,-0.098,0.748,1.412,0.1,4.710198014
36933237,1.445012,2.2989,18.25998018,0,68.84,0,1.177,1.011,-0.339,-0.008,0.0,5.316594968,2.727550251,13.08951281,0,0.0,-0.107,1.143,1.214,-0.128,3.736861013
42902190,1.208388,1.60672,6.544756406,0,84.13,0,1.004,0.743,-0.2,0.117,6.9237372,6.404060556,3.2053568,36.75010081,0,5.647177221,-0.087,0.943,1.057,0.06,5.338327679
35689572,1.283052,1.90112,13.59242839,0,59.98,0,1.289,1.25,0.622,0.176,0.0,4.382136087,2.1326217,14.09534397,0,11.03340144,-0.288,0.77,0.491,-0.302,3.05900409
177475488,0.675687,0.9153,42.49920362,0,67.23,0,0.709,1.287,-0.287,-0.053,24.26546827,5.983759518,3.743079364,19.13135364,0,0.0,0.23,1.22,1.171,-0.029,5.608073729
316046283,0.675687,0.8364,9.531400138,1,61.46,0,1.616,1.09,-0.029,0.181,6.9237372,6.575894814,3.260135965,32.3758692,0,0.0,-0.179,0.512,0.955,-0.487,4.670631146
294504,1.350616,2.9312,11.33929359,0,77.13,0,1.151,0.847,0.058,0.073,60.66367068,7.614779277,2.901312209,5.538925252,0,0.0,-0.06,1.611,0.825,-0.212,3.942454854
73039342,0.919026,2.0528,22.31536915,1,38.77,0,0.825,1.033,-0.298,0.041,12.13273414,6.687772004,3.075949557,31.61854233,0,0.0,-0.152,1.091,1.245,0.075,4.379380445
MCULE-2007854892,1.391553,2.43901,6.544756406,0,52.87,0,1.168,1.093,0.115,0.272,24.26546827,3.90797371,2.282744708,16.95130748,0,0.0,-0.229,1.991,0.962,-0.355,3.082762451
36356102,1.33728,3.1109,20.01325001,1,46.84,0,0.768,1.158,-0.17,0.311,13.8474744,5.052116398,3.247281069,31.62508405,0,10.21662063,-0.094,0.827,1.095,0.26,5.230185629
49936164,1.187577,2.5551,13.08951281,0,48.99,0,1.344,1.025,-0.17,0.032,18.19910121,5.891049364,2.456568315,36.56335216,0,10.90292493,-0.132,0.973,1.183,-0.23,3.472483679
43382895,0.762003,3.1864,0.0,0,40.62,0,1.075,0.839,-0.417,0.149,12.13273414,6.091591861,3.696365733,19.63426922,0,0.0,-0.114,1.135,1.287,0.124,6.508461344
299971700,0.675687,3.3848,12.96557803,0,40.8,0,1.146,1.148,-0.037,-0.27,0.0,6.407235954,3.70538795,12.48718869,0,22.02982792,-0.2,0.933,1.039,-0.158,5.011696228
300070232,1.105033,4.0911,34.70491094,0,114.2,0,0.946,0.999,-0.052,0.038,20.26829602,10.74900395,7.470643971,35.64448084,0,22.29078092,-0.13,1.185,1.131,0.091,9.965617272
16235003,2.293787,2.50912,12.84164325,0,68.02,0,1.461,0.784,-0.24,0.099,11.22303033,4.836396203,2.351364178,17.67820111,0,0.0,0.046,0.668,1.324,-0.08,3.295178161
43372704,0.778006,3.51152,12.72105492,0,44.81,0,0.658,0.803,-0.263,-0.041,12.13273414,6.31204383,2.966919592,12.46266245,0,0.0,-0.04,0.844,1.038,0.236,4.276229412
45664515,1.268648,2.9708,11.21535881,0,40.54,0,1.439,0.726,0.232,0.011,23.20187978,6.239139078,2.101306824,19.51033443,0,0.0,-0.066,1.262,0.86,-0.191,4.649136873
20650033,1.007065,3.3823,6.420821623,0,89.62,0,1.121,0.933,-0.09,-0.051,17.28939739,7.690895515,2.495331186,37.75295232,0,22.8420314,-0.045,0.66,0.888,-0.061,3.855128054
43375766,1.269746,2.6669,11.21535881,1,86.48,0,0.883,0.928,-0.093,-0.109,23.35576446,6.273733941,2.644497866,6.420821623,0,11.45417541,-0.087,0.955,1.061,-0.061,3.856511903
49144758,1.229016,2.83862,12.96557803,1,63.83,0,0.675,0.775,-0.066,0.003,0.0,7.272889108,2.657120799,34.883646,0,22.29078092,-0.087,1.011,1.107,0.076,4.310441305
36332254,0.675687,2.78436,0.0,0,49.33,0,1.417,1.077,-0.121,0.017,0.0,6.530811952,3.250177282,31.217337,0,10.21662063,-0.096,1.819,2.01,-0.196,5.747808335
49383383,0.675687,2.092,14.38361155,0,111.63,0,0.938,0.891,-0.096,-0.034,24.26546827,9.98729986,3.566855561,18.18111669,0,11.12690298,-0.057,1.244,0.876,-0.223,5.133812519
110118917,0.909877,3.9904,0.0,0,90.52,0,1.001,1.029,0.118,-0.007,12.13273414,7.156126035,3.773693499,35.60427178,0,17.07524226,-0.122,1.517,1.042,0.057,5.764463951
42961556,0.675687,2.34412,6.544756406,0,22.0,0,1.063,0.779,0.285,0.046,24.26546827,4.308014196,1.591417133,17.32374656,0,0.0,-0.042,1.308,0.856,-0.081,2.508964303
35986174,2.855807,3.95464,6.544756406,1,90.88,0,1.356,1.145,0.175,0.144,30.33183534,8.816484508,3.436121608,12.61112347,0,11.03340144,-0.222,1.091,0.813,-0.316,4.940401488
177478493,0.675687,2.1186,17.88850132,0,80.49,0,1.603,1.111,0.247,-0.051,35.4884986,7.55627348,1.956643488,14.15746952,0,0.0,-0.158,1.271,1.075,-0.526,3.357696256
36906224,0.798098,0.66818,6.544756406,0,50.5,0,0.894,1.098,-0.234,0.275,12.13273414,6.503156973,2.309862358,39.26853844,0,0.0,-0.175,1.698,1.023,0.036,3.343401424
316949638,0.888011,3.1961,6.544756406,0,73.91,0,1.101,1.092,-0.233,0.145,18.55355576,7.025286952,3.299110741,18.42898625,0,11.16387794,-0.184,0.878,0.993,0.064,4.630472354
31835550,0.675687,2.0363,9.589074368,1,58.64,0,1.034,1.03,-0.034,0.006,6.066367068,6.934297337,2.246567572,31.76700335,0,0.0,-0.163,0.933,0.977,-0.053,3.225483824
50610014,0.675687,1.79514,16.82054461,0,59.39,0,0.719,1.139,-0.404,-0.073,0.0,5.673993098,2.716197485,36.93348953,0,0.0,-0.203,0.573,1.376,0.102,3.958465337
3247549,1.541305,3.13584,4.794537184,1,64.11,0,1.399,0.917,0.053,0.082,19.26246487,6.603783505,2.909697162,10.91898802,0,10.21662063,-0.097,1.851,1.554,-0.358,5.356090636
177428613,0.675687,2.81022,0.0,1,77.15,0,1.401,0.986,0.066,0.04,0.0,8.160572842,4.100927007,43.82615877,0,0.0,-0.092,0.949,0.931,-0.476,5.797709064
89942274,0.675687,1.4172,15.56221641,0,117.75,0,1.197,1.176,0.157,-0.101,0.0,6.82136008,2.809012841,18.29850975,0,0.0,0.139,0.989,0.896,-0.21,6.277633851
177418075,0.675687,2.0413,9.531400138,1,41.57,0,0.873,1.083,-0.165,-0.057,0.0,6.438455837,3.764660146,20.19931035,0,0.0,-0.164,1.22,1.191,0.079,5.082753757
15267772,2.360465,3.9046,10.9708357,1,48.47,0,0.958,0.905,-0.111,-0.032,23.73367403,8.789521332,3.054334961,32.3758692,0,0.0,-0.024,1.462,0.948,-0.012,4.832456098
43657166,0.675687,1.9019,0.0,1,54.46,0,1.737,1.178,0.069,0.097,13.8474744,5.907313104,2.156885112,19.28635638,0,0.0,-0.234,0.577,0.821,-0.546,3.246018637
177507567,0.675687,1.3131,0.0,0,55.81,0,1.574,1.179,0.066,0.146,30.33183534,8.554863922,1.891952969,26.6819412,0,0.0,-0.205,0.947,1.316,-0.501,3.434739853
49644632,1.182072,3.9057,0.0,0,45.23,0,1.479,0.91,-0.113,0.104,30.33183534,7.975153198,3.64104818,18.6529643,0,10.21662063,-0.064,1.673,1.443,-0.344,5.957344411
13159362,2.099366,3.58502,4.794537184,1,42.43,0,1.125,1.02,-0.01,0.099,36.39820241,6.482239874,2.36581997,23.81521047,0,10.90292493,-0.128,1.083,1.32,-0.074,3.691203369
32441825,0.675687,0.8749,4.794537184,1,55.56,0,0.868,1.033,-0.199,-0.102,0.0,4.634044228,0.87181569,20.16171103,0,0.0,-0.156,0.969,1.099,0.03,1.833028594
404346,1.256766,1.7254,6.544756406,1,43.38,0,1.093,1.099,-0.583,-0.397,0.0,4.218909893,2.002198531,24.03918852,0,10.90292493,-0.212,0.454,1.66,-0.196,2.8941985
50283408,1.142452,3.9917,17.14713422,0,84.73,0,1.398,0.879,0.384,-0.246,6.066367068,8.454944699,2.311031737,24.03627006,0,17.58781088,-0.047,1.276,0.85,-0.406,3.711688783
30194144,1.390847,2.5966,0.0,1,57.01,0,1.171,0.84,0.089,0.147,23.89461909,5.663673596,2.021298072,6.041840829,0,0.0,-0.105,1.208,1.046,0.032,4.177406143
49936586,1.632771,2.6433,0.0,0,72.04,0,1.097,0.78,0.017,-0.062,5.156663257,4.488252528,1.636761646,24.0235057,0,22.8420314,-0.008,1.322,1.058,-0.278,2.554733678
189725381,0.675687,2.68612,6.606881965,0,57.76,0,0.771,1.153,0.005,0.199,6.066367068,5.289606851,2.612961131,24.50189504,0,5.687386275,-0.203,1.694,0.908,0.312,3.836992351
173261,0.675687,1.8914,0.0,0,58.98,0,1.664,1.108,-0.584,0.242,0.0,5.774219024,2.576851267,55.55508821,0,0.0,-0.194,1.12,1.432,-0.375,3.710863762
49435286,1.880425,3.2034,10.02329115,0,82.61,0,1.089,1.277,0.007,0.02,18.19910121,8.519054619,4.165726935,55.55768758,0,10.90292493,0.248,0.916,0.876,0.09,7.554996798
45688607,1.745192,2.3728,6.420821623,0,61.6,0,0.559,0.914,-0.413,-0.035,0.0,5.413974444,1.48112347,24.54248437,0,0.0,-0.102,0.658,1.199,0.773,3.12701587
MCULE-5706030807,0.675687,3.08502,0.0,1,24.5,0,0.973,0.873,-0.478,-0.202,11.60093989,7.481131828,2.22164025,32.72378203,0,0.0,-0.005,0.392,1.295,-0.025,4.087104663
43990384,0.675687,0.7545,6.544756406,0,87.68,0,1.115,1.196,-0.34,-0.142,6.9237372,7.236734525,2.302631971,12.61112347,0,10.90292493,-0.266,1.619,1.574,0.033,3.506398788
24982873,0.675687,3.72942,0.0,0,41.99,0,1.245,0.806,-0.271,0.173,43.17347859,6.082589561,2.90401487,11.60529232,0,11.25737949,-0.054,0.762,1.106,-0.065,4.090385216
41481164,0.675687,0.8531,4.794537184,0,50.36,0,0.495,1.017,0.361,-0.359,6.066367068,4.314605706,1.41921709,24.84326615,0,0.0,-0.178,1.5,0.669,0.577,2.489540784
