ID,activity,rdMD_123,rdMD_2,rdMD_255,rdMD_68,rdMD_166,rdMD_65,rdMD_57,rdMD_294,rdMD_73,rdMD_64,rdMD_239,rdMD_177,rdMD_309,rdMD_18,rdMD_266,rdMD_167,rdMD_247,rdMD_74,rdMD_300,rdMD_245
CHEMBL2058631,1.806247827,2.753,0.3,-0.272,34.84882062,5.244,28.24436783,0.0,0.583,6.9237372,11.86154501,-0.175,1.509,1.082,-0.93,-0.243,5.233,-0.354,23.19150594,0.0,-0.086
CHEMBL1807829,0.922206277,4.1806,0.409090909,0.007,56.51717124,5.57,61.17150473,0.0,0.991,23.65169099,37.68473284,-0.03,2.771,0.823,-1.26,-0.043,5.617,0.059,35.12637253,0.897,0.003
CHEMBL2337979,0.592176757,3.2853,0.578947368,0.048,35.14017402,5.833,33.80781932,5.907179729,0.608,43.97084352,26.17902562,-0.183,1.272,0.863,-1.5,-0.21,5.478,0.044,18.19910121,0.716,-0.123
140075,0.008174184,5.2349,0.538461538,-0.2,23.15114534,5.414,47.34171667,0.0,0.661,52.01794958,26.17902562,-0.263,0.528,0.466,-2.14,-0.009,5.467,-0.095,41.77826518,1.303,-0.021
CHEMBL436826,0.164352856,6.5307,0.212121212,-0.118,16.81010466,6.524,130.1913892,5.559266895,0.672,42.4040742,6.606881965,-0.142,0.762,0.757,-4.99,-0.247,6.511,-0.159,102.1173633,0.606,-0.115
CHEMBL461384,0.204119983,3.5614,0.428571429,-0.092,32.84775124,6.096,52.17308881,0.0,0.738,50.24005816,29.56198033,-0.209,1.076,0.696,-3.68,-0.03,6.194,-0.111,33.94499969,1.12,-0.119
323968411,0.275311355,3.1221,0.210526316,-0.006,40.3913141,5.447,57.13001111,0.0,0.854,23.05826388,17.17833361,0.224,1.958,0.645,-2.66,-0.041,5.412,-0.261,35.97285112,1.172,-0.039
CHEMBL2158771,0.985875357,5.11618,0.481481481,0.034,29.17118507,5.681,63.63673909,0.0,0.802,36.81018948,32.72378203,0.039,1.59,0.606,-2.3,-0.05,5.817,0.145,42.46456948,0.899,-0.087
CHEMBL397647,1.58759873,5.0011,0.380952381,-0.214,34.79644578,5.698,63.63673909,5.907179729,0.686,28.76308341,32.6258965,-0.072,1.479,0.796,-1.59,-0.027,5.864,-0.02,42.46456948,0.856,-0.099
43280049,0.360971884,3.81702,0.44,0.047,17.50174573,5.938,65.47506037,0.0,0.827,43.73392667,11.86154501,-0.005,0.313,0.668,-2.73,-0.142,5.76,0.044,48.53093655,0.862,-0.086
CHEMBL1724416,0.707570176,3.24544,0.133333333,-0.212,26.81039829,5.919,53.91874489,10.02329115,0.746,11.45417541,4.722094864,-0.286,1.099,1.039,-2.34,-0.366,5.86,-0.056,51.77720389,0.677,-0.556
CHEMBL74355,1.813314059,3.831,0.454545455,-0.071,0.0,5.521,59.4086933,0.0,0.85,30.07251262,33.8538643,-0.044,0.335,0.61,-2.11,-0.342,5.572,-0.049,42.46456948,0.97,-0.124
CHEMBL2179277,0.173186268,5.91242,0.413793103,-0.16,21.89924919,6.026,90.6625717,5.559266895,0.615,73.60224979,13.08951281,-0.221,3.494,0.674,-3.17,-0.026,6.051,-0.101,62.72320693,1.258,-0.076
CHEMBL1334692,-0.744727495,3.8198,0.058823529,-0.29,17.57024518,5.608,71.38023199,0.0,0.715,5.563451492,0.0,-0.132,0.681,0.756,-2.59,-0.193,5.617,-0.11,60.79414719,1.437,0.078
CHEMBL1818295,-0.004364805,4.8945,0.633333333,-0.243,28.72120751,5.82,35.89528683,5.907179729,0.66,76.07495164,37.68581732,-0.14,0.37,0.665,-2.87,-0.385,5.693,-0.181,30.33183534,0.705,-0.137
CHEMBL239336,0.23299611,3.3329,0.235294118,-0.316,29.04889068,5.75,58.28523094,0.0,0.613,23.40617671,0.0,-0.265,1.695,0.778,-2.47,0.398,5.534,-0.237,52.83703698,0.673,-0.024
43216036,2.0,1.09568,0.375,-0.269,21.05669259,5.693,30.98421786,0.0,0.757,13.34455882,18.84236642,-0.311,0.776,0.662,-2.77,0.072,5.518,-0.177,30.98421786,1.102,-0.488
CHEMBL1473,0.184691431,4.43,0.72,-0.066,28.62971211,5.831,23.80116485,0.0,0.86,53.37823529,6.006622956,-0.058,3.451,0.608,-1.61,-0.221,6.155,-0.073,23.80116485,1.336,0.019
CHEMBL289330,1.845718018,2.6804,0.5625,0.08,21.83712363,5.24,22.16890514,5.907179729,0.733,30.12336912,33.8538643,-0.033,4.08,0.861,-1.27,-0.574,5.306,0.077,16.60545365,1.08,-0.097
CHEMBL1945292,1.294686624,1.8969,0.380952381,0.149,21.55340651,5.547,62.75605667,0.0,1.083,22.79432086,33.35094872,0.054,0.587,0.931,-2.23,-0.117,5.546,0.149,41.19273959,0.823,-0.04
CHEMBL1916263,-0.48148606,3.89992,0.272727273,-0.276,21.74833366,6.15,71.92105017,15.93047088,0.758,42.61055781,4.722094864,-0.299,1.325,0.877,-3.13,0.069,6.209,-0.198,65.68963066,1.083,-0.444
317714313,0.51851394,1.9007,0.19047619,0.148,28.74699228,6.091,71.0364652,11.46644662,1.004,16.9092868,17.68124919,0.046,0.566,0.867,-4.28,0.259,6.294,0.085,59.78327031,1.205,-0.199
CHEMBL113,1.936111432,-1.0293,0.375,-0.227,11.16387794,4.812,27.16540474,5.559266895,0.453,0.0,0.0,-0.375,0.105,0.549,-1.85,-1.871,4.952,-0.361,15.91639444,0.0,-0.622
CHEMBL1352569,-0.036212173,3.2412,0.368421053,0.051,23.3259824,5.58,53.68404636,5.907179729,1.051,13.8474744,31.07893535,0.046,0.825,0.579,-2.27,-0.041,5.546,0.167,48.66141305,1.472,-0.181
CHEMBL1770475,0.389166084,5.18048,0.192307692,0.03,28.70246611,5.945,101.3775309,5.907179729,0.621,39.77195861,12.00862279,-0.09,0.785,0.675,-3.56,-0.176,6.097,0.02,78.86277189,1.158,-0.024
CHEMBL1957266,0.184691431,5.53136,0.391304348,0.021,34.61871606,5.579,62.50441225,0.0,1.021,66.45018472,0.0,-0.08,2.003,0.574,-2.51,-0.25,5.62,0.057,29.25787301,1.0,0.031
535781,0.628286731,1.7379,0.3,-0.495,27.65534556,5.871,29.28810159,10.02329115,0.542,13.34455882,6.544756406,-0.449,3.175,1.118,-1.27,0.068,5.648,-0.359,29.16095175,0.746,-0.556
26418448,1.842553077,2.9179,0.555555556,0.038,34.77982975,5.878,36.02576334,0.0,0.696,52.01794958,19.63426922,-0.071,0.717,0.577,-3.56,0.073,5.881,-0.038,30.46231185,0.768,-0.166
CHEMBL2103840,1.245759356,2.2785,0.476190476,-0.207,17.28290278,5.655,53.12378793,0.0,0.949,43.73392667,23.36833671,-0.169,0.258,0.635,-2.87,-0.126,5.622,-0.2,36.78963192,0.687,-0.003
CHEMBL204997,1.075181855,2.60967,0.0,0.002,16.86902122,5.655,54.09438804,0.0,0.927,5.563451492,0.0,0.077,0.197,0.768,-3.61,-0.087,5.706,0.061,48.53093655,0.743,0.007
89942274,1.491417728,1.4172,0.235294118,-0.093,27.57741173,6.114,59.42050008,5.907179729,0.7,22.97565387,18.11731419,-0.139,1.846,0.8,-3.08,0.157,6.113,-0.133,41.52108365,1.141,-0.362
320359100,0.312177356,4.88778,0.35483871,-0.058,17.00270672,5.965,88.62321143,0.0,0.826,58.18359507,19.69639478,-0.096,0.56,0.643,-4.33,0.033,6.114,-0.08,54.59730362,0.675,-0.157
CHEMBL1865796,0.876217841,3.18174,0.166666667,-0.304,33.38353223,5.118,39.99556728,0.0,0.576,11.25737949,11.05045608,0.052,6.634,0.711,-1.62,-0.16,5.134,-0.55,28.73818779,0.704,-0.043
CHEMBL93124,0.26245109,3.7106,0.071428571,-0.117,27.24079279,5.369,42.46456948,0.0,1.122,0.0,12.36446059,-0.18,0.428,1.056,-2.07,0.476,5.394,0.005,42.46456948,0.955,-0.001
CHEMBL516203,1.092720645,3.7721,0.454545455,-0.281,11.91110285,5.636,35.39237126,0.0,0.692,42.72809552,25.01318338,-0.242,0.357,0.808,-2.8,0.175,5.444,-0.269,24.26546827,0.816,-0.143
CHEMBL1412533,-0.15490196,4.1149,0.058823529,-0.006,28.15104204,5.619,71.7716615,0.0,0.998,5.693927995,0.0,-0.01,0.897,0.893,-2.59,-0.263,5.711,0.192,61.05510019,0.981,-0.155
CHEMBL551170,0.23299611,2.5204,0.523809524,-0.014,17.50811962,5.895,55.82011424,11.46644662,0.479,48.88291841,6.544756406,-0.065,0.786,0.721,-2.41,-0.142,5.894,0.054,33.98501915,0.835,-0.005
CHEMBL1813048,-0.022276395,4.96622,0.36,-0.207,29.17863084,6.469,59.91879254,0.0,0.421,30.89228343,28.62299975,-0.155,0.769,0.798,-3.93,-0.099,5.946,-0.237,48.79188955,0.401,-0.22
CHEMBL139,-0.142667504,4.3641,0.071428571,-0.062,40.54595762,5.407,58.0732876,0.0,0.579,5.563451492,5.316788604,-0.045,2.663,0.811,-1.71,-0.026,5.594,-0.198,42.46456948,4.115,-0.02
CHEMBL2152522,1.503382063,5.4408,0.5,0.165,0.0,5.451,71.79057367,0.0,1.425,61.73551438,26.17902562,0.165,0.027,0.239,-1.64,-0.353,5.387,0.165,60.66367068,0.0,-0.141
CHEMBL1957460,-0.853871964,4.4856,0.047619048,-0.135,22.50386482,5.75,81.4920735,0.0,0.803,11.25737949,0.0,-0.126,0.818,0.804,-3.49,0.245,6.123,-0.175,59.78327031,1.169,-0.07
CHEMBL2164043,0.994756945,4.4864,0.173913043,0.045,16.67962816,6.529,83.57448229,5.907179729,0.553,21.87632117,0.0,0.011,1.715,0.807,-4.22,-0.086,6.173,0.015,54.85825662,0.84,-0.125
CHEMBL1916082,0.369215857,3.89992,0.272727273,-0.293,21.74833366,6.126,71.92105017,15.93047088,0.758,42.61055781,4.722094864,-0.304,1.56,0.856,-3.13,0.167,6.204,-0.203,65.68963066,0.895,-0.444
CHEMBL2144069,1.698970004,5.039,0.185185185,-0.278,33.87226349,6.121,94.03514931,11.46644662,0.647,35.33236606,10.63357721,-0.241,0.232,0.86,-4.44,-0.182,6.314,-0.271,71.78552794,1.147,-0.124
CHEMBL2338403,1.489677292,2.2924,0.956521739,0.228,15.74443287,5.325,0.0,0.0,0.825,65.71696296,45.02139204,-0.036,0.685,0.611,-0.66,-0.171,5.137,0.057,0.0,0.466,-0.394
CHEMBL2325601,-0.142667504,5.5198,0.052631579,-0.217,44.59674248,6.604,63.8225866,10.02329115,0.647,5.563451492,10.45576234,-0.255,5.246,1.004,-3.36,0.006,6.474,-0.259,52.31476443,1.105,-0.168
194974866,0.640978057,3.9172,0.0,-0.113,21.80584986,5.748,60.93643047,0.0,0.67,0.0,0.0,-0.085,0.103,0.994,-2.75,0.027,5.914,-0.115,54.98873313,1.227,-0.093
CHEMBL945,1.836513999,-1.08233,0.0,0.036,35.10339974,4.88,10.84703781,5.907179729,0.821,10.48846518,11.46733495,-0.081,0.567,0.717,-2.09,-0.227,4.878,-0.102,0.0,0.0,-0.287
CHEMBL1231206,0.056904851,4.36372,0.19047619,-0.155,43.92042094,5.72,53.16612117,5.907179729,0.897,22.28934957,11.86154501,-0.001,0.746,0.835,-2.99,0.071,5.947,-0.346,42.59504598,0.969,-0.024
CHEMBL1817676,0.515873844,5.4638,0.65625,-0.212,28.72120751,5.836,35.89528683,5.907179729,0.598,76.07495164,51.78116128,-0.182,0.324,0.668,-2.87,-0.341,5.695,-0.205,30.33183534,0.716,-0.184
CHEMBL2326623,-0.283996656,3.2135,0.28,-0.132,55.58898436,6.262,70.06053562,10.02329115,0.656,11.12690298,31.59041274,-0.128,3.284,0.969,-3.16,0.105,6.242,-0.214,58.80648279,0.828,-0.269
CHEMBL723,0.418301291,3.738,0.25,0.181,21.80584986,5.806,66.73003775,0.0,1.062,0.0,33.41307428,0.242,0.215,0.93,-3.22,0.161,5.879,0.243,66.73003775,1.226,-0.157
324071118,0.966376423,4.35112,0.409090909,-0.216,38.96583529,5.801,40.78424081,5.907179729,1.013,35.50343189,32.50164538,-0.139,0.961,0.721,-2.78,0.096,5.818,-0.233,24.52642128,1.151,-0.094
CHEMBL1464,-0.102372909,3.6096,0.157894737,-0.172,16.7524893,5.588,76.1443301,0.0,0.761,30.38936785,0.0,-0.172,0.33,0.581,-2.88,-0.007,5.56,-0.172,63.80899174,0.512,-0.032
CHEMBL604710,1.698970004,6.1424,0.21875,0.171,5.907179729,6.072,143.5811473,0.0,0.807,40.63437447,26.17902562,0.024,0.113,0.496,-3.69,-0.051,5.942,0.07,121.3273414,1.809,-0.085
CHEMBL570273,0.976808337,5.85782,0.095238095,0.026,34.22890733,6.413,76.57124441,5.907179729,0.597,21.74584467,5.316788604,-0.036,1.583,0.934,-3.39,-0.332,6.351,0.038,54.59730362,0.888,-0.072
CHEMBL2011441,-0.698970004,2.7634,0.111111111,-0.048,54.7088236,5.738,27.26910274,15.90327949,0.623,0.0,11.83189241,-0.256,13.614,1.085,-0.9,-0.407,5.619,-0.215,27.14195291,0.582,-0.321
CHEMBL521509,-0.086186148,3.0727,0.12,-0.274,16.94058116,5.999,100.2319929,5.907179729,0.855,34.32653491,0.0,-0.241,0.185,0.79,-4.24,0.155,6.143,-0.269,78.11284802,0.963,-0.121
CHEMBL507674,1.489677292,-1.112,0.4,0.106,59.15290862,6.127,41.09906361,5.907179729,0.821,18.52902952,31.13997643,0.019,3.293,0.638,-4.65,-0.178,6.351,0.06,40.6920486,0.768,-0.004
CHEMBL1916274,0.330413773,4.35244,0.333333333,-0.281,21.74833366,6.115,71.41813459,15.93047088,0.75,53.71947628,4.722094864,-0.282,1.729,0.752,-3.13,0.118,6.128,-0.197,59.49278709,0.911,-0.427
CHEMBL205627,-0.37675071,4.4558,0.269230769,-0.204,17.6943478,6.053,83.55086873,5.907179729,0.9,40.12690324,19.03346811,-0.107,0.543,0.889,-3.91,-0.115,6.098,-0.138,66.86051426,0.822,-0.151
CHEMBL2071592,-0.091514981,4.3674,0.263157895,-0.141,23.29136457,5.735,70.74683991,5.907179729,0.648,41.48718895,0.0,-0.151,0.769,0.76,-2.13,-0.214,5.987,-0.016,54.59730362,0.655,-0.023
CHEMBL1934269,0.437750563,4.02744,0.5,0.079,21.74833366,6.36,41.08629925,15.93047088,0.612,49.31031696,4.722094864,-0.041,2.204,0.8,-2.56,-0.265,6.038,-0.011,29.16095175,1.15,-0.289
CHEMBL1257491,-0.522878745,5.7637,0.136363636,-0.19,38.16965471,5.676,80.95705166,0.0,0.692,11.12690298,6.544756406,-0.171,4.933,1.091,-2.21,0.002,5.659,0.004,69.83014867,1.11,0.0
CHEMBL1916283,0.572871602,4.45434,0.333333333,-0.295,21.74833366,6.123,71.41813459,15.93047088,0.735,49.31031696,4.722094864,-0.287,1.753,0.779,-3.13,0.167,6.138,-0.202,59.49278709,0.951,-0.443
CHEMBL2316385,0.994756945,3.2905,0.304347826,0.223,39.58052514,5.844,65.61272053,11.81435946,0.584,45.67237022,18.11731419,-0.002,1.12,0.707,-2.97,0.074,5.986,0.097,48.79188955,0.821,-0.191
CHEMBL522771,0.922206277,4.93252,0.095238095,-0.087,45.4352167,6.01,91.36966074,5.907179729,0.811,20.92906386,4.899909731,-0.09,2.824,0.794,-3.03,-0.127,5.989,-0.198,58.83601301,1.293,-0.022
CHEMBL2147317,0.6599162,4.287,0.272727273,0.049,5.907179729,6.496,71.56041788,11.8297089,0.797,21.61536816,20.26143591,0.1,1.387,0.903,-3.74,-0.011,6.433,0.118,48.92236606,0.922,-0.155
CHEMBL1240967,0.912753304,4.6395,0.264705882,0.047,21.61785716,6.358,113.249312,0.0,0.619,42.20524675,17.52262045,-0.002,1.149,0.909,-4.38,-0.003,6.121,0.041,90.99550603,0.747,-0.348
110118917,0.611935625,3.9904,0.260869565,-0.104,11.594566,5.976,72.83438569,5.907179729,0.925,53.82542654,5.316788604,-0.045,0.235,0.805,-3.81,0.118,6.003,-0.067,61.4465297,1.071,-0.137
CHEMBL2165189,0.976808337,2.1471,0.363636364,-0.042,22.40817398,5.741,64.57866862,0.0,0.677,12.48718869,42.64785261,0.078,0.33,0.651,-2.9,-0.182,5.578,0.058,53.32547373,1.419,-0.217
182435411,1.923109252,2.4759,0.666666667,-0.266,22.37552409,4.847,11.07399077,0.0,1.269,37.98708646,11.86154501,-0.1,0.928,0.618,-0.94,-0.31,4.407,-0.224,6.196843572,0.683,-0.042
CHEMBL48966,1.302763708,3.2244,0.125,-0.306,22.06680287,5.596,60.17974554,0.0,1.113,11.648809,0.0,-0.306,0.084,0.884,-2.62,-0.865,5.48,-0.306,48.53093655,1.484,-0.185
CHEMBL1322893,1.723291446,2.45828,0.071428571,-0.138,17.15464866,5.326,41.40582611,0.0,1.075,5.563451492,12.84346502,-0.217,1.172,0.682,-2.85,-0.068,5.437,-0.127,35.84237462,0.653,0.027
31507508,1.164679941,2.4424,0.181818182,-0.214,39.09199469,5.075,23.0762484,5.907179729,0.759,9.671684378,12.29761001,-0.049,1.082,0.727,-1.2,0.182,5.065,-0.141,23.09458468,0.0,0.006
CHEMBL85,0.7355989,3.59042,0.52173913,-0.198,10.96924436,5.538,57.1458381,5.559266895,0.897,54.37690452,19.63426922,-0.188,0.312,0.521,-2.54,-0.102,5.528,-0.228,27.51673333,1.021,-0.037
CHEMBL1580912,0.931457871,2.7075,0.142857143,-0.283,17.50811962,5.517,64.94142585,5.907179729,0.619,15.92144017,6.544756406,-0.272,0.477,1.017,-1.87,-0.285,5.504,-0.146,48.79188955,0.785,-0.067
CHEMBL2216902,1.342225229,2.3024,0.571428571,-0.175,37.85239529,5.842,30.08987277,6.01046484,0.736,38.43142819,55.7984065,-0.137,1.026,0.625,-3.29,-0.196,5.741,-0.09,24.26546827,0.599,-0.405
CHEMBL223402,0.437750563,3.763,0.045454545,0.093,29.02475179,6.269,95.80689571,5.907179729,0.655,11.12690298,10.63357721,0.047,0.613,1.039,-4.0,-0.286,6.364,0.087,83.85517662,1.273,-0.095
CHEMBL95804,1.953807998,1.1297,0.5,0.07,21.61785716,5.778,29.82891977,5.907179729,0.593,24.20546308,37.15688967,-0.101,0.562,0.879,-1.6,-0.027,5.496,0.018,24.26546827,0.463,-0.595
CHEMBL517140,1.718501689,3.1866,0.428571429,-0.189,5.907179729,5.543,53.21903339,5.907179729,0.887,40.74735653,20.13718479,-0.194,0.124,0.729,-2.4,-0.039,5.674,-0.206,36.52867891,1.203,-0.165
CHEMBL1081913,0.876217841,3.0477,0.555555556,-0.154,6.093240071,5.405,30.4171452,5.890723922,0.935,39.50357877,13.08951281,-0.054,0.289,0.578,-2.48,0.27,5.269,-0.089,29.04951622,1.12,-0.19
CHEMBL560219,0.857332496,3.8472,0.2,-0.115,33.96795432,6.263,75.16475343,5.559266895,0.509,11.12690298,11.92367057,-0.125,1.494,0.807,-2.84,-0.299,6.212,-0.063,53.45595023,0.646,-0.056
317503340,0.686814955,3.1638,0.375,0.004,22.75844394,5.987,73.0766639,0.0,1.018,18.88348407,64.63647513,-0.116,0.34,0.523,-4.32,0.02,6.001,-0.08,73.0766639,0.857,-0.186
CHEMBL2152523,1.562649672,5.4408,0.5,0.165,0.0,5.451,71.79057367,0.0,1.425,61.73551438,26.17902562,0.165,0.027,0.239,-1.64,-0.353,5.387,0.165,60.66367068,0.0,-0.141
CHEMBL2178952,-0.200659451,2.991,0.368421053,0.317,11.87648502,5.39,47.9165349,5.907179729,0.612,54.07393083,0.0,0.13,0.194,0.604,-2.76,0.11,5.567,0.189,36.65915542,1.302,-0.054
CHEMBL1422,1.892150278,2.0165,0.4375,0.176,5.907179729,6.196,46.79665715,0.0,0.817,23.63308211,6.544756406,0.065,1.1,0.693,-2.63,-0.084,6.098,0.129,12.13273414,0.839,-0.113
139341,1.076967952,3.815,0.44,0.017,11.81435946,5.803,59.91160888,0.0,0.665,32.25256914,26.80619232,0.073,0.358,0.636,-2.73,0.001,5.75,0.086,48.53093655,1.047,-0.103
CHEMBL1916281,0.6599162,4.45434,0.333333333,-0.295,21.74833366,6.123,71.41813459,15.93047088,0.735,49.31031696,4.722094864,-0.287,1.753,0.779,-3.13,0.167,6.138,-0.202,59.49278709,0.951,-0.443
139135,1.146840934,3.6404,0.346153846,-0.137,11.81435946,5.735,78.11789374,5.907179729,0.628,28.76308341,27.18485678,-0.192,0.209,0.507,-3.41,-0.164,5.78,-0.187,66.99099076,1.529,-0.05
CHEMBL1916279,0.525044807,4.06584,0.304347826,-0.338,21.74833366,6.099,71.41813459,15.93047088,0.718,42.38657976,11.26685127,-0.329,1.756,0.806,-3.13,0.178,6.108,-0.224,59.49278709,0.906,-0.443
CHEMBL500,1.767526899,1.9056,0.428571429,0.108,10.90292493,5.17,30.46231185,0.0,1.152,13.8474744,13.15163837,0.251,0.117,0.796,-1.52,-0.345,5.135,0.224,30.46231185,0.347,-0.168
LN01345100,0.669595781,2.7534,0.2,0.011,22.88892045,5.935,71.40890427,5.907179729,0.805,19.38639965,18.82318029,-0.194,0.434,0.6,-4.58,-0.046,5.959,-0.148,65.71916087,1.055,-0.244
