ID,activity,rdMD_123,rdMD_124,fcfp4_25,rdMD_50,fcfp4_33,rdMD_261,rdMD_1,rdMD_277,fcfp4_927,rdMD_64,rdMD_25,rdMD_309,rdMD_313,rdMD_312,rdMD_61,rdMD_270,rdMD_230,rdMD_45,rdMD_275,rdMD_245
341560,3.253115,4.10942,102.4638,0,29.82891977,0,0.098,28.4,0.874,0,13.08951281,9.199027998,0.586,1.122,1.157,9.467009379,0.768,-0.11,9.673627043,1.117,-0.097
44195804,1.02792,0.9272,66.5157,0,0.0,0,-0.219,56.79,1.106,0,27.87414903,5.782805284,0.881,0.977,0.947,5.316788604,0.811,-0.021,19.52737747,0.972,-0.26
49081113,2.977713,3.46,85.8997,0,20.7712116,0,-0.022,58.37,0.994,0,16.76145474,7.623038477,0.672,1.006,0.884,4.983978521,0.83,-0.065,14.63384927,0.549,-0.186
31231716,2.495082,3.0711,127.2354,0,18.19910121,0,-0.043,97.05,0.884,0,44.35482484,11.63817271,0.691,0.975,0.71,5.316788604,0.609,0.15,30.53061911,1.124,-0.126
36368096,2.622862,4.0781,96.265,0,42.09372029,0,0.291,56.49,0.702,0,0.0,9.212571222,0.716,0.894,0.891,24.96182688,1.026,-0.185,0.0,2.092,0.151
233948224,2.415384,3.846,118.3474,0,19.26246487,0,0.069,65.97,1.159,0,36.39572396,10.8011505,0.811,1.069,0.965,20.26872417,0.981,-0.001,15.53348694,1.084,-0.236
39607578,1.02792,2.3733,66.6958,1,30.33183534,1,0.334,40.54,0.824,1,13.08951281,6.097758015,0.386,1.167,1.265,4.899909731,0.468,0.183,5.106527395,0.85,-0.089
36436018,1.417156,2.28742,70.7157,0,0.0,0,-0.126,59.93,1.237,0,18.97134255,5.85883101,0.963,1.131,0.969,14.95193556,0.963,0.091,10.05365156,0.901,-0.331
48314264,2.73246,1.80952,94.642,0,12.84164325,0,0.184,67.15,1.318,0,31.07893535,9.056060217,0.493,1.027,1.054,24.41894494,0.828,0.048,9.799819462,0.88,-0.366
222789409,3.379189,2.7443,80.9346,0,25.49659904,0,-0.236,48.63,0.944,0,6.544756406,7.888677957,1.057,0.806,1.861,9.467009379,0.489,0.223,10.21305479,1.143,-0.133
5592003,3.353752,4.21552,117.6403,0,23.7625527,0,-0.135,83.55,1.21,0,15.57206726,12.70362724,0.892,0.947,1.027,0.0,1.137,0.243,0.0,1.156,-0.499
892423,1.02792,1.68908,57.6767,0,0.0,0,-0.074,45.05,0.931,0,13.08951281,5.258403771,0.865,1.599,0.848,5.316788604,1.347,-0.203,10.05365156,0.61,-0.145
42964650,2.62832,3.54312,62.916,0,0.0,0,-0.091,22.12,0.74,0,7.109797541,5.838433627,0.686,1.236,1.087,4.983978521,1.32,-0.13,4.736862954,0.241,-0.01
48321050,2.981805,2.2438,87.2995,0,18.19910121,0,-0.207,67.23,1.462,0,18.81743883,8.147327278,0.977,0.695,0.668,14.08570073,0.969,0.432,0.0,1.435,-0.693
171697212,2.846643,2.38032,100.5186,0,24.26546827,0,0.186,62.16,0.955,0,26.30327674,9.101853354,0.681,1.518,1.39,4.899909731,1.046,-0.194,19.6867807,1.549,-0.139
29912873,1.882735,2.87988,79.4447,0,13.8474744,0,0.011,55.71,1.08,0,19.63426922,7.275658107,0.703,1.053,0.744,14.86786677,0.958,-0.032,9.883888252,1.385,-0.205
48765718,1.865086,0.8061,55.8399,0,5.920434319,0,-0.205,61.55,0.977,0,13.71667951,4.228233392,0.855,1.017,1.075,0.0,0.984,-0.038,15.20739338,1.295,-0.192
31384184,1.02792,1.4497,75.3817,0,12.13273414,0,-0.017,41.57,1.092,0,33.28882316,6.908139678,0.752,0.941,1.434,10.21669833,0.8,0.007,14.95356129,0.793,-0.208
36627798,2.589565,2.3835,106.3057,0,18.19910121,0,0.107,75.4,1.139,0,13.08951281,9.585245179,0.626,1.584,1.274,23.83566103,0.639,0.176,14.28458286,1.434,-0.243
49033160,2.889611,4.0753,98.4757,0,54.61660969,0,0.015,58.64,0.949,0,23.36833671,8.286332953,0.784,1.089,1.099,0.0,0.51,0.408,10.05365156,1.097,-0.138
43659306,2.931719,2.3952,83.812,0,24.21313459,0,0.224,62.47,1.046,0,22.88933227,7.622710392,0.463,1.247,1.262,10.14064178,0.91,-0.029,14.3229144,1.094,-0.104
44529296,3.530842,3.9881,90.6717,0,42.46456948,0,0.236,47.29,1.023,0,25.07530894,8.085059589,0.716,1.159,1.424,4.983978521,0.76,0.321,14.47080249,0.815,-0.155
13335623,1.02792,2.09832,64.2943,1,13.8474744,1,-0.074,68.01,0.845,1,0.0,5.490097672,0.607,1.435,0.958,14.76446326,0.621,0.018,5.106527395,0.0,-0.049
25645386,1.820017,3.0697,86.8732,0,12.13273414,0,-0.155,58.64,0.862,0,19.63426922,7.839346812,0.904,0.708,1.107,10.21669833,0.563,0.244,14.95356129,1.206,-0.116
48292374,1.155579,2.2771,71.7282,0,24.26546827,0,-0.113,67.77,1.012,0,5.316788604,5.755500505,1.001,1.386,1.024,14.95193556,0.738,0.059,5.316788604,1.107,-0.196
42923335,1.02792,1.81662,59.0237,0,0.0,0,-0.139,51.22,1.056,0,18.53055253,5.84769819,0.794,0.99,1.886,4.373539981,1.072,-0.101,10.05365156,0.661,-0.225
206425,1.02792,2.1048,104.8377,0,0.0,0,-0.066,84.3,0.909,0,19.63426922,10.00060186,0.715,1.014,1.154,19.7677765,0.471,0.263,14.78379798,1.177,-0.134
23827295,1.999974,4.26152,105.5217,0,24.26546827,0,0.19,62.88,1.077,0,20.13718479,9.468341178,0.663,0.951,0.86,24.64835152,1.206,-0.101,14.30103919,0.845,-0.124
3565214,2.447496,2.9647,99.4587,0,48.53093655,0,0.077,69.72,0.983,0,18.90921699,8.361828251,0.643,0.73,1.23,9.799819462,0.513,0.345,10.21669833,1.173,-0.161
49352631,2.189796,2.4967,82.433,0,0.0,0,-0.023,42.01,1.25,0,32.84803315,8.4017752,0.61,0.348,1.759,9.799819462,0.976,0.079,19.27354537,1.616,-0.298
31409845,2.571881,2.72668,64.328,0,12.13273414,0,-0.003,45.91,0.919,0,0.0,5.35884817,0.875,0.706,1.066,4.983978521,1.078,-0.125,4.736862954,0.431,-0.127
82741753,2.937915,3.9625,113.4177,0,60.66367068,0,0.236,52.65,0.985,0,19.63426922,10.69666011,0.513,0.567,1.54,15.11660807,0.525,0.385,15.11660807,1.1,-0.134
72973086,2.172588,3.8609,116.8032,0,11.60093989,0,0.015,108.74,1.05,0,17.17833361,10.27584514,0.855,0.893,0.797,24.9198926,0.677,0.171,15.7401046,0.859,-0.197
53789113,2.38051,1.5099,82.6197,0,18.19910121,0,0.067,62.3,0.956,0,19.63426922,7.309182386,0.693,1.222,1.414,15.20067686,0.636,0.141,10.21669833,1.131,-0.151
32136955,1.191283,1.93972,72.1596,0,0.0,0,-0.186,82.7,0.919,0,10.63357721,6.26502415,0.955,1.254,1.061,15.18134214,0.917,-0.061,10.63357721,0.971,-0.086
MCULE-5424274650,3.142285,3.1695,78.2528,0,43.17347859,0,0.61,23.47,0.879,0,13.08951281,7.814538544,0.265,1.028,1.064,4.899909731,0.853,-0.114,5.106527395,0.904,-0.073
177475488,1.441931,0.9153,91.9585,0,24.26546827,0,-0.053,67.23,1.287,0,12.80052559,10.18017716,0.738,0.843,0.709,19.40248934,0.362,0.071,0.0,1.025,-0.51
43397821,2.430891,3.37892,85.8072,0,17.19327005,0,-0.106,70.71,0.809,0,5.316788604,7.10386937,0.775,1.7,1.139,9.780484743,0.777,0.033,5.316788604,1.424,0.014
73006343,2.17175,1.37492,80.47,0,5.156663257,0,0.151,75.36,1.091,0,31.07893535,7.845337024,0.455,1.098,0.952,20.02453003,0.854,0.049,14.3229144,0.927,-0.165
267985,1.02792,0.62382,68.9894,0,6.9237372,0,0.182,72.11,1.077,0,19.63426922,6.303170501,0.459,1.108,1.239,14.86786677,0.735,0.048,5.733667477,1.699,-0.238
49300427,1.226136,1.91512,54.0867,0,0.0,0,-0.222,50.7,1.081,0,5.316788604,5.412574299,1.059,0.564,1.15,14.34149702,1.144,-0.163,5.316788604,0.639,-0.163
35765811,1.02792,2.522,94.1862,0,12.84164325,0,-0.008,52.65,0.889,0,33.22669761,9.189400444,0.664,0.861,0.863,15.11660807,0.463,0.286,15.11660807,0.53,-0.132
48373672,1.02792,0.6389,52.0435,0,5.155712727,0,0.324,75.67,0.86,0,0.0,4.788412574,0.513,1.295,1.313,19.58203674,0.611,0.162,5.207253025,3.043,0.049
48218750,3.414878,3.0973,93.4995,0,19.26246487,0,0.045,57.69,0.882,0,13.59242839,9.334108404,0.529,1.016,0.919,9.799819462,0.58,0.245,4.899909731,0.749,-0.109
177079,2.149302,2.7769,71.0407,0,18.19910121,0,0.204,24.92,0.954,0,13.08951281,6.466569468,0.687,1.194,0.911,10.30076712,0.907,-0.093,5.316788604,2.061,-0.105
15272357,3.576211,3.3116,119.2947,0,30.33183534,0,0.138,75.92,0.979,0,13.08951281,10.74871519,0.618,1.2,1.2,24.23147264,0.679,0.125,9.883888252,1.245,-0.096
49935002,1.320645,1.36442,66.5737,0,0.0,0,-0.077,45.23,1.054,0,20.64010037,6.024490609,0.725,1.433,1.058,15.20067686,1.379,-0.051,4.899909731,1.9,-0.051
50550848,1.450788,3.4186,116.024,0,18.19910121,0,-0.03,79.76,0.834,0,7.109797541,9.732376109,0.791,1.248,1.023,29.34145423,0.939,-0.365,4.736862954,1.229,-0.005
194974866,2.208589,3.9172,76.7887,0,12.13273414,0,-0.198,41.57,0.812,0,0.0,6.285261915,0.994,0.837,0.695,14.95193556,0.581,0.065,4.983978521,1.472,-0.093
32061442,2.767166,1.9502,91.5239,0,6.066367068,0,-0.167,88.39,0.997,0,18.40630142,7.884017712,0.941,1.297,0.929,19.68544025,0.513,0.243,10.63357721,0.525,-0.184
139341,2.75749,3.815,118.9417,0,36.39820241,0,0.053,58.64,0.858,0,26.80619232,10.76007638,0.636,0.73,1.22,10.21669833,0.66,0.091,14.95356129,0.927,-0.103
31364239,1.02792,1.4208,66.7647,0,12.84164325,0,0.013,59.81,0.914,0,0.0,7.003737536,0.606,2.16,1.895,20.08125187,0.735,0.121,9.883888252,1.416,-0.067
31378111,1.02792,3.23098,95.5985,0,36.39820241,0,0.127,61.92,0.864,0,7.047671983,7.913994675,0.62,0.963,1.093,14.68039447,0.643,0.065,4.899909731,1.016,0.001
49065818,1.800428,2.53722,80.4087,0,11.60093989,0,-0.23,67.35,1.109,0,23.87125228,6.721662048,0.943,1.146,1.13,9.967957042,0.647,-0.066,14.95356129,1.23,-0.236
168323,3.034963,3.5988,106.707,0,23.73367403,0,0.151,49.33,1.069,0,32.72378203,10.14687044,0.571,0.79,1.259,19.7677765,0.692,-0.017,4.899909731,0.919,-0.155
36961543,2.480026,2.2792,74.2557,0,12.13273414,0,-0.071,75.01,0.955,0,11.92367057,6.028515265,0.852,1.614,1.301,4.983978521,0.946,-0.058,10.05365156,0.518,-0.162
317503340,1.697299,3.1638,167.6128,0,24.27512131,0,0.257,131.66,1.105,0,64.63647513,15.01055279,0.523,0.937,1.039,34.44817098,1.022,-0.036,21.10410764,1.17,-0.186
35709702,1.999652,1.3959,62.5567,0,0.0,0,-0.248,43.26,1.126,0,14.15746952,5.078125765,0.953,1.018,0.902,9.883888252,0.758,-0.006,14.62075121,1.451,-0.253
53794989,2.704202,2.9532,94.63,0,32.0465756,0,0.108,40.62,0.974,0,19.63426922,9.120044056,0.478,1.092,1.161,9.799819462,0.585,0.206,9.799819462,1.107,-0.13
MCULE-7051565077,2.547936,1.4103,102.1127,0,17.66730696,0,0.015,62.63,1.278,0,57.88512767,9.0717654,0.742,1.253,1.271,19.7677765,0.744,0.147,14.95356129,1.193,-0.304
31966128,2.010898,2.20972,71.956,0,18.19910121,0,0.067,47.78,0.742,0,0.0,6.47710434,0.651,0.866,0.934,14.76446326,0.948,-0.101,0.0,1.544,0.082
411314,1.706923,2.8559,108.292,0,0.0,0,0.123,36.02,1.21,0,57.82300211,10.62858833,0.553,0.685,1.177,9.799819462,0.857,-0.067,19.43659215,0.885,-0.225
31876232,2.796399,3.30632,77.0717,0,36.39820241,0,0.043,41.99,0.849,0,5.316788604,6.295972172,0.732,1.169,1.089,4.983978521,0.561,0.332,5.316788604,0.748,-0.09
2292167,2.417447,2.64132,72.1787,0,18.19910121,0,-0.032,51.22,0.898,0,12.42658615,6.346179325,0.766,1.04,1.44,4.983978521,1.339,-0.014,10.05365156,1.825,-0.03
49958096,1.469012,2.1179,85.0568,0,27.19203322,0,0.024,43.78,1.03,0,32.78590759,8.558310115,0.495,0.375,0.886,9.799819462,0.624,0.021,10.00643713,1.121,-0.165
177478493,1.802856,2.1186,79.8667,0,35.4884986,0,-0.051,80.49,1.111,0,14.15746952,6.974954756,0.779,1.027,1.603,20.35734011,0.672,0.241,19.47665623,1.375,-0.188
136967,1.057932,1.5084,105.7067,0,6.9237372,0,0.05,96.35,1.03,0,39.39278955,10.39045835,0.604,1.277,1.463,29.77766782,0.855,-0.137,14.53668242,0.751,-0.142
48224722,3.11897,3.5378,120.1657,0,6.066367068,0,0.186,70.17,0.945,0,37.74794288,11.99063945,0.674,0.859,0.765,25.06523039,0.953,-0.027,9.636772685,1.21,0.018
18822495,1.02792,2.4763,82.7513,0,6.066367068,0,0.104,87.38,0.935,0,5.316788604,6.86018052,0.659,1.479,0.897,9.551078169,0.675,0.1,15.52984339,0.928,-0.148
1527294,3.20261,3.4451,101.6397,0,0.0,0,-0.348,66.77,1.236,0,26.32932599,8.558425969,1.199,1.08,0.94,9.551078169,0.767,0.161,28.83134007,1.019,-0.303
31968914,1.02792,2.38152,64.4632,0,12.13273414,0,-0.14,41.99,0.801,0,0.0,5.867216369,0.893,1.044,0.948,10.30076712,1.127,0.154,5.316788604,1.353,-0.002
31416996,2.198013,2.4422,58.2354,0,19.00413766,0,0.083,64.94,0.735,0,5.733667477,4.860936737,0.718,0.859,0.675,10.14064178,0.895,0.083,10.25676241,0.188,0.128
222783725,2.648009,2.00774,99.3025,0,0.0,0,-0.123,84.3,1.258,0,19.63426922,11.02851435,0.688,1.089,1.404,19.40248934,1.048,0.123,4.899909731,0.589,-0.465
1092396,2.581842,4.6548,97.0748,0,36.75265697,0,0.187,36.36,0.784,0,13.08951281,8.799792022,0.526,0.889,0.811,9.883888252,0.76,-0.129,5.106527395,1.453,-0.071
1539589,1.300921,1.425,61.9584,0,0.0,0,0.041,52.95,1.138,0,5.733667477,5.171929437,0.567,0.995,1.214,9.134199296,0.571,0.231,5.733667477,1.316,-0.272
49064492,2.330186,2.8923,73.7128,0,18.68562215,0,0.462,50.94,0.781,0,5.752853607,7.733022462,0.425,1.064,1.316,14.76446326,0.926,-0.108,9.673627043,0.071,0.084
48779690,3.029178,1.8781,76.667,0,18.19910121,0,0.383,43.18,0.936,0,19.75852033,6.945290603,0.502,1.291,0.676,19.89377957,1.088,-0.267,4.736862954,0.47,0.023
5679459,1.02792,3.1833,61.6428,1,19.91384147,1,0.004,50.44,0.724,1,0.0,5.294748809,0.645,0.97,0.906,0.0,0.641,0.145,9.523678332,2.051,-0.059
250347,1.246695,0.6854,86.389,0,18.19910121,0,0.042,68.8,1.08,0,39.39278955,8.090920508,0.668,0.928,1.138,14.78379798,0.829,-0.147,19.7272786,1.095,-0.223
44598747,2.946536,2.5757,78.0017,0,18.19910121,0,0.155,41.57,1.034,0,19.63426922,7.520658769,0.576,1.009,1.35,10.21669833,0.934,0.254,14.95356129,1.426,-0.176
227979253,1.379741,1.47778,136.5419,0,0.0,0,0.008,143.79,1.222,0,69.02162046,12.08893725,0.663,1.103,1.085,19.7677765,0.614,0.122,14.95356129,1.015,-0.316
5514552,2.92679,3.2728,100.3365,0,41.66862122,0,0.255,45.67,1.035,0,44.29269928,9.826241143,0.456,0.855,1.238,9.883888252,1.214,-0.07,14.53668242,0.095,-0.066
177386071,2.31187,2.9185,106.1937,0,38.11294267,0,0.117,50.16,0.926,0,6.544756406,10.24464272,0.594,0.883,1.154,19.99718308,0.883,-0.089,10.21669833,0.937,-0.016
30765753,1.75171,2.4927,77.23,0,0.0,0,-0.094,47.78,0.74,0,0.0,6.452566657,0.848,1.059,1.007,14.76446326,0.786,-0.093,0.0,0.981,-0.002
11963582,2.189032,3.79552,80.8752,0,24.26546827,0,-0.098,41.99,0.807,0,5.316788604,6.456655775,0.927,1.169,1.231,4.983978521,0.67,0.104,5.316788604,0.216,-0.074
301039966,2.152527,3.3046,107.1214,0,23.73367403,0,0.103,94.14,0.761,0,20.19931035,9.384956614,0.575,0.92,0.793,4.899909731,0.675,-0.097,24.63664285,1.119,-0.066
43060096,2.021268,2.6335,65.8767,0,0.0,0,-0.104,50.8,1.099,0,7.109797541,5.297968512,1.034,0.685,0.784,14.95193556,0.779,0.005,9.720841475,1.284,-0.233
42968116,2.203019,2.85686,76.0822,0,0.0,0,-0.026,80.91,0.992,0,5.316788604,6.821209504,0.689,1.676,1.413,14.95193556,1.255,0.144,9.733939541,1.974,-0.077
4764041,2.84358,3.4133,108.2555,0,6.066367068,0,-0.034,79.37,1.128,0,18.40630142,10.79336025,0.789,1.468,1.1,9.289194512,1.244,0.193,5.316788604,0.971,-0.413
11480019,3.553731,3.6794,111.4957,0,41.40098099,0,0.06,61.88,0.996,0,43.00260592,9.671986245,0.686,1.325,1.224,4.899909731,0.759,0.026,19.85347102,0.725,-0.138
249531,2.08192,1.0539,77.642,0,0.0,0,-0.097,59.57,0.985,0,27.18485678,6.875207737,0.706,1.006,1.03,14.78379798,0.76,-0.104,19.89032538,0.633,-0.186
309652,2.039826,1.3158,79.3557,0,0.0,0,0.095,74.77,0.947,0,17.98942254,7.509551538,0.581,1.068,1.055,20.16532066,0.662,0.193,4.899909731,0.499,-0.096
MCULE-8997619686,1.02792,0.6491,52.1667,0,5.156663257,0,0.076,75.44,0.945,0,0.0,5.246241536,0.604,0.889,1.305,15.37336159,0.695,0.072,9.839883541,1.132,-0.094
901477,2.847665,5.98642,156.3444,0,62.7328655,0,0.034,80.65,1.026,0,50.08849232,13.48052873,0.765,1.241,0.82,14.68039447,0.807,0.096,14.79051451,1.026,-0.114
29972787,1.02792,1.0111,86.9805,0,12.13273414,0,0.027,75.17,1.273,0,31.64289201,9.592837054,0.645,1.332,0.829,14.4509879,0.386,0.148,9.883888252,0.73,-0.408
48282629,2.848312,3.31748,93.9637,0,30.33183534,0,0.044,75.26,0.863,0,13.21376393,8.392927206,0.736,1.427,1.106,5.316788604,0.892,-0.035,14.47080249,1.267,-0.106
44588358,2.992359,3.5345,66.861,0,13.8474744,0,-0.138,48.15,0.87,0,0.0,6.131602387,0.989,0.532,1.179,9.967957042,0.707,-0.176,9.154013891,0.789,-0.081
48820442,1.714053,2.2109,75.805,0,34.48163194,0,0.043,51.02,0.706,0,13.08951281,6.96364713,0.701,1.54,1.059,19.89377957,0.771,0.111,4.899909731,1.223,0.125
3691947,2.661794,2.6685,86.1309,0,0.0,0,-0.257,76.66,0.97,0,23.84734114,7.263908099,1.02,0.9,1.256,0.0,0.948,-0.063,20.10730312,0.685,-0.169
1967628,2.846444,5.105,100.5668,0,46.40375956,0,-0.343,75.84,0.653,0,11.05045608,8.15149119,1.195,1.084,0.968,9.780484743,0.766,0.102,11.05045608,1.051,0.068
53880265,2.666327,2.3823,104.2027,0,12.84164325,0,0.181,65.77,1.101,0,31.07893535,10.44907881,0.484,1.242,1.452,24.81475656,0.737,0.081,15.11660807,0.852,-0.17
43137136,1.582188,2.8528,105.986,0,0.0,0,-0.002,47.99,1.219,0,14.09534397,9.251276873,0.674,0.713,0.797,23.5851872,0.93,0.276,4.899909731,0.855,-0.119
48749260,2.737356,1.94392,75.317,0,0.0,0,0.127,45.15,1.282,0,30.94283541,6.565031237,0.68,1.298,1.28,14.95193556,1.018,0.218,9.799819462,1.249,-0.119
49934120,1.236159,1.3954,56.7558,0,0.0,0,-0.038,49.5,0.982,0,24.59630451,5.179512961,0.638,1.274,0.831,4.983978521,0.781,0.109,14.42358806,1.835,-0.201
15245619,2.217616,3.3527,63.6342,0,6.066367068,0,-0.284,41.99,0.782,0,5.316788604,5.362918882,1.114,1.121,0.876,4.983978521,0.484,0.306,5.316788604,0.912,-0.069
32232846,2.187092,3.0962,84.0315,0,6.066367068,0,-0.299,76.5,1.084,0,19.53638369,6.638030788,1.149,0.674,1.203,9.967957042,0.844,-0.02,19.89704191,1.237,-0.234
317396814,1.27591,2.222,61.9507,0,29.82891977,0,-0.005,56.65,0.702,0,0.0,4.909781751,0.778,0.543,0.834,4.983978521,0.522,0.208,4.983978521,1.5,-0.047
50334305,2.267669,2.49166,92.3137,0,0.0,0,-0.038,50.8,1.001,0,38.16482175,9.17969041,0.668,1.722,1.791,4.899909731,1.306,-0.097,14.79051451,1.167,-0.067
45669649,1.337539,1.5733,72.8057,0,11.22303033,0,-0.146,80.91,0.89,0,7.047671983,6.143931011,0.917,1.081,0.672,20.4414089,0.792,0.098,9.839883541,1.224,-0.03
45761474,3.117681,3.7566,74.5894,0,42.97268389,0,0.526,64.94,0.67,0,5.733667477,7.028715844,0.353,0.877,0.948,10.14064178,0.848,0.152,10.25676241,0.244,0.168
2202636,2.277307,3.0817,71.2984,0,31.39519901,0,0.066,57.78,0.919,0,5.316788604,6.583859725,0.69,1.571,1.22,9.967957042,0.561,0.449,4.983978521,1.081,-0.139
82711685,2.521984,3.5513,71.68,0,12.13273414,0,-0.18,48.15,0.802,0,7.109797541,5.982387842,0.909,0.826,0.997,10.19736362,0.741,0.112,9.154013891,1.216,-0.053
45665213,3.417479,3.7474,85.374,0,26.83757867,0,0.447,43.6,1.081,0,0.0,7.792574634,0.436,0.69,0.64,19.51903521,0.935,-0.122,4.567099648,1.203,-0.045
49437180,1.958777,2.8099,143.5367,0,0.0,0,-0.084,75.22,1.336,0,97.05578058,12.66055822,0.941,1.134,1.425,19.7677765,0.91,-0.112,29.32719693,0.975,-0.338
49970980,2.452276,2.62928,65.288,0,6.066367068,0,0.062,58.8,0.967,0,0.0,5.867957385,0.731,0.774,0.86,9.967957042,0.953,0.178,4.736862954,0.651,-0.164
320405235,3.308929,4.46532,136.2326,0,12.64530275,0,-0.085,110.44,0.902,0,31.24976643,11.71317626,0.725,1.201,0.724,14.86786677,0.814,0.037,20.68722877,1.215,-0.131
82719667,3.329442,3.95226,90.2315,0,17.71549171,0,-0.111,33.2,0.954,0,13.08951281,7.789927694,0.744,1.22,1.266,9.883888252,0.683,0.089,4.899909731,0.734,-0.108
45750904,1.02792,1.94212,76.0167,0,0.0,0,-0.044,45.23,0.939,0,13.08951281,8.033004634,0.675,0.899,1.106,15.20067686,1.073,-0.123,10.21669833,1.506,-0.033
46088801,3.302756,3.3672,108.193,0,65.82033394,0,0.302,68.46,0.89,0,20.26143591,9.903762782,0.509,1.179,1.137,15.04055151,0.652,0.176,14.15986762,1.364,-0.013
48747071,3.340825,3.6581,78.2028,0,25.68328649,0,-0.053,47.03,1.072,0,0.0,9.903721819,0.614,1.143,1.273,4.983978521,1.022,0.036,0.0,1.518,-0.395
49976216,1.160198,1.80202,67.8527,0,0.0,0,-0.225,54.88,0.886,0,7.047671983,6.137697191,0.924,0.927,0.988,15.28474565,1.038,-0.04,5.316788604,0.103,-0.022
2460976,3.377926,5.67762,96.7022,0,53.53371512,0,-0.045,41.99,0.728,0,5.316788604,8.408693505,0.878,1.468,1.437,4.983978521,0.926,0.027,5.316788604,0.716,-0.001
106928257,1.598024,2.9697,86.8239,0,0.0,0,-0.163,84.21,0.937,0,10.63357721,7.859391813,0.886,0.866,1.073,19.58203674,0.5,0.253,5.316788604,1.389,-0.134
49147251,2.091737,3.02254,71.5928,0,12.13273414,0,0.173,50.94,0.836,0,0.0,6.029674658,0.642,1.744,0.966,14.76446326,0.941,-0.043,5.106527395,2.337,0.017
49946970,1.445371,2.19762,79.5877,0,6.066367068,0,-0.05,60.56,0.924,0,5.316788604,7.191263003,0.869,1.088,1.132,24.54494801,1.026,0.185,5.316788604,0.918,0.085
16744002,1.02792,1.6927,62.6142,0,0.0,0,-0.136,56.15,0.919,0,6.606881965,5.424865047,0.843,0.821,0.991,15.03117477,0.884,-0.124,0.0,1.851,-0.092
29658635,2.595324,2.8714,92.2707,0,12.13273414,0,0.082,61.88,1.113,0,38.10269619,8.771402728,0.575,1.057,1.573,9.799819462,0.396,0.533,19.85347102,0.43,-0.233
348408,2.207201,1.64032,87.0138,0,6.066367068,0,0.23,58.36,0.805,0,13.08951281,8.439573786,0.473,1.722,0.943,14.68039447,1.032,-0.046,5.106527395,1.161,0.044
1464553,3.490841,3.65752,81.8114,0,35.89528683,0,-0.049,44.89,0.807,0,5.316788604,6.63729867,0.875,1.406,1.276,4.983978521,0.67,0.104,10.30076712,1.182,-0.074
49122070,1.871018,2.32464,77.2425,0,18.19910121,0,0.163,41.49,0.871,0,19.82064589,7.155361924,0.726,0.455,1.002,5.316788604,0.695,-0.108,15.16017895,0.986,-0.099
29665944,3.634551,3.93426,86.9957,0,18.19910121,0,0.085,55.13,0.913,0,5.316788604,7.237563558,0.648,1.368,1.157,4.983978521,0.775,0.158,9.733939541,1.067,-0.12
49067788,1.499824,2.85762,89.7027,0,13.8474744,0,-0.026,67.35,1.019,0,24.95105782,7.70808709,0.772,1.226,1.39,15.09727335,1.117,-0.122,10.05365156,0.418,-0.132
168943,1.859607,0.3877,60.5118,0,5.156663257,0,0.032,71.62,1.107,0,33.35094872,5.97807832,0.831,0.869,1.323,15.04055151,0.816,-0.084,19.26639502,1.485,-0.207
29581584,1.45128,0.98934,60.782,0,0.0,0,-0.03,47.36,0.919,0,14.15746952,5.267300987,0.575,1.117,1.063,14.84370247,0.946,-0.234,0.0,1.338,0.014
171788496,2.645137,2.71504,118.3908,0,11.60093989,0,-0.029,79.31,0.993,0,33.35094872,11.08887289,0.627,1.016,1.003,9.799819462,0.702,-0.039,24.38007276,0.588,-0.157
140213,2.746225,4.5159,130.5962,0,60.67332372,0,0.079,62.3,0.885,0,19.63426922,11.34103968,0.721,1.13,1.321,15.20067686,0.584,0.195,10.21669833,0.819,-0.092
50894425,1.02792,1.0354,56.8574,0,30.33183534,0,0.113,60.91,0.731,0,0.0,4.627078194,0.631,1.073,0.7,9.780484743,0.813,-0.079,5.733667477,1.873,0.049
43389174,1.883162,1.8304,69.9015,0,0.0,0,-0.181,59.06,1.097,0,23.8701678,7.479236972,0.912,1.101,0.738,4.983978521,0.452,-0.004,5.316788604,1.599,-0.346
3679149,2.443678,2.57732,70.4417,0,35.23140496,0,-0.104,54.88,0.668,0,11.06964221,6.858727485,0.847,1.571,1.423,10.19736362,0.721,-0.147,5.316788604,1.894,0.088
132777,1.02792,1.09934,73.5634,0,0.0,0,-0.193,66.91,1.062,0,13.08951281,6.91841343,0.89,1.787,1.562,20.60153425,0.851,-0.014,10.63357721,1.669,-0.223
49946976,1.551913,2.52812,64.4767,0,17.66730696,0,-0.182,42.74,0.867,0,5.316788604,5.492710385,0.839,0.883,0.931,14.76446326,0.741,0.2,5.316788604,1.148,-0.066
44436449,2.415362,3.45862,107.0475,0,17.69618563,0,0.05,45.55,1.082,0,24.53417895,9.317855152,0.636,1.157,1.436,9.467009379,0.692,0.071,14.36691911,1.572,-0.177
44051475,3.301823,3.3444,84.137,0,6.066367068,0,-0.014,46.61,0.797,0,18.55446368,7.497630759,0.676,1.105,0.87,0.0,0.7,0.052,9.636772685,1.132,-0.088
410410,2.912122,2.3211,95.3837,0,12.48718869,0,0.074,63.99,0.722,0,0.0,9.412348196,0.596,0.996,1.288,15.09727335,1.063,0.11,5.316788604,0.512,0.065
